year,month,temperature
1964,10,-0.54
1964,11,-0.45
1964,12,-0.43
1965,01,-0.15
1965,02,0.22
1965,03,-0.36
1965,04,-0.09
1965,05,-0.09
1965,06,1.06
1965,07,0.12
1965,08,0.35
1965,09,0.04
1965,10,0.36
1965,11,0.14
1965,12,-0.02
1966,01,0.34
1966,02,-0.15
1966,03,0.11
1966,04,0.2
1966,05,0.27
1966,06,0.49
1966,07,0.23
1966,08,-0.38
1966,09,-0.27
1966,10,0.07
1966,11,0.17
1966,12,-0.11
1967,01,-0.03
1967,02,0.01
1967,03,-0.25
1967,04,0.31
1967,05,1.0
1967,06,-0.74
1967,07,-0.02
1967,08,0.19
1967,09,0.25
1967,10,0.35
1967,11,-0.05
1967,12,0.19
1968,01,-0.12
1968,02,-0.1
1968,03,-0.29
1968,04,-0.74
1968,05,-0.7
1968,06,-0.09
1968,07,0.49
1968,08,0.26
1968,09,-0.14
1968,10,0.1
1968,11,0.66
1968,12,0.08
1969,01,0.23
1969,02,0.51
1969,03,0.56
1969,04,0.54
1969,05,0.87
1969,06,0.51
1969,07,0.6
1969,08,-0.02
1969,09,0.79
1969,10,0.03
1969,11,0.49
1969,12,0.31
1970,01,0.18
1970,02,0.4
1970,03,0.29
1970,04,0.81
1970,05,0.41
1970,06,0.34
1970,07,0.05
1970,08,-0.06
1970,09,0.35
1970,10,0.13
1970,11,-0.24
1970,12,0.14
1971,01,-0.31
1971,02,-0.4
1971,03,-0.06
1971,04,-0.53
1971,05,-0.44
1971,06,-0.65
1971,07,0.4
1971,08,-0.03
1971,09,0.34
1971,10,-0.45
1971,11,0.0
1971,12,0.03
1972,01,-0.01
1972,02,-0.04
1972,03,-0.12
1972,04,-0.24
1972,05,0.59
1972,06,0.9
1972,07,0.4
1972,08,0.0
1972,09,0.34
1972,10,0.11
1972,11,0.25
1972,12,0.35
1973,01,0.74
1973,02,0.71
1973,03,0.7
1973,04,0.68
1973,05,0.07
1973,06,0.7
1973,07,-0.18
1973,08,-0.27
1973,09,-0.17
1973,10,0.06
1973,11,-0.22
1973,12,-0.26
1974,01,-0.19
1974,02,-0.42
1974,03,-0.2
1974,04,-0.03
1974,05,0.1
1974,06,-0.14
1974,07,0.12
1974,08,-0.09
1974,09,-0.35
1974,10,-0.25
1974,11,-0.08
1974,12,-0.44
1975,01,-0.12
1975,02,0.02
1975,03,0.07
1975,04,0.14
1975,05,-0.07
1975,06,0.51
1975,07,-0.57
1975,08,-0.14
1975,09,0.07
1975,10,-0.05
1975,11,-0.31
1975,12,-0.03
1976,01,-0.18
1976,02,-0.3
1976,03,-0.61
1976,04,-0.34
1976,05,-0.04
1976,06,-0.17
1976,07,0.23
1976,08,0.11
1976,09,-0.2
1976,10,0.02
1976,11,0.07
1976,12,0.15
1977,01,0.27
1977,02,0.16
1977,03,0.49
1977,04,0.3
1977,05,-0.12
1977,06,0.57
1977,07,0.95
1977,08,0.35
1977,09,0.59
1977,10,0.5
1977,11,0.29
1977,12,0.21
1978,01,0.11
1978,02,0.43
1978,03,0.33
1978,04,0.08
1978,05,0.15
1978,06,0.09
1978,07,1.11
1978,08,-0.46
1978,09,0.18
1978,10,0.41
1978,11,0.31
1978,12,0.1
1979,01,0.22
1979,02,0.32
1979,03,0.0
1979,04,-0.13
1979,05,0.19
1979,06,-0.09
1979,07,0.5
1979,08,1.08
1979,09,-0.25
1979,10,0.49
1979,11,0.03
1979,12,0.21
1980,01,0.38
1980,02,0.32
1980,03,0.93
1980,04,0.6
1980,05,0.8
1980,06,0.34
1980,07,0.37
1980,08,0.55
1980,09,0.01
1980,10,0.34
1980,11,-0.02
1980,12,0.28
1981,01,0.05
1981,02,0.35
1981,03,0.42
1981,04,0.35
1981,05,0.95
1981,06,-0.07
1981,07,-0.07
1981,08,0.58
1981,09,-0.12
1981,10,0.09
1981,11,0.31
1981,12,0.24
1982,01,0.08
1982,02,0.04
1982,03,0.21
1982,04,0.24
1982,05,0.37
1982,06,0.43
1982,07,0.67
1982,08,0.66
1982,09,0.58
1982,10,0.32
1982,11,0.37
1982,12,0.49
1983,01,1.01
1983,02,0.76
1983,03,0.78
1983,04,0.87
1983,05,0.91
1983,06,0.04
1983,07,0.52
1983,08,0.29
1983,09,0.03
1983,10,0.38
1983,11,0.35
1983,12,0.57
1984,01,0.29
1984,02,0.42
1984,03,0.38
1984,04,-0.08
1984,05,0.52
1984,06,-0.21
1984,07,0.27
1984,08,-0.32
1984,09,0.05
1984,10,0.66
1984,11,0.04
1984,12,-0.2
1985,01,0.0
1985,02,0.16
1985,03,0.49
1985,04,0.15
1985,05,0.53
1985,06,0.2
1985,07,0.15
1985,08,0.09
1985,09,0.15
1985,10,0.41
1985,11,0.43
1985,12,0.3
1986,01,0.33
1986,02,0.18
1986,03,-0.05
1986,04,0.73
1986,05,0.72
1986,06,0.61
1986,07,0.42
1986,08,0.62
1986,09,0.04
1986,10,0.16
1986,11,0.36
1986,12,0.48
1987,01,0.59
1987,02,0.66
1987,03,0.63
