year,month,temperature
1981,12,1.5
1982,01,0.45
1982,02,0.64
1982,03,-0.54
1982,04,1.26
1982,05,0.34
1982,06,-0.06
1982,07,0.01
1982,08,-0.12
1982,09,0.01
1982,10,-0.23
1982,11,0.2
1982,12,1.27
1983,01,1.87
1983,02,0.87
1983,03,0.85
1983,04,-0.06
1983,05,0.0
1983,06,-0.09
1983,07,0.17
1983,08,0.32
1983,09,0.48
1983,10,0.39
1983,11,1.73
1983,12,1.73
1984,01,0.89
1984,02,-1.2
1984,03,0.7
1984,04,-0.53
1984,05,0.92
1984,06,0.2
1984,07,0.01
1984,08,-0.1
1984,09,-0.15
1984,10,-0.34
1984,11,-0.74
1984,12,-1.91
1985,01,-0.25
1985,02,-0.57
1985,03,-0.47
1985,04,0.66
1985,05,-0.02
1985,06,0.08
1985,07,-0.42
1985,08,0.21
1985,09,-0.03
1985,10,-0.03
1985,11,0.37
1985,12,0.22
1986,01,0.92
1986,02,0.27
1986,03,0.58
1986,04,0.42
1986,05,0.04
1986,06,0.25
1986,07,-0.05
1986,08,-0.09
1986,09,0.06
1986,10,0.08
1986,11,0.53
1986,12,-0.25
1987,01,-0.02
1987,02,1.53
1987,03,-0.35
1987,04,-0.65
1987,05,0.21
1987,06,-0.22
1987,07,0.0
1987,08,0.4
1987,09,0.12
1987,10,-0.45
1987,11,-1.37
1987,12,0.59
1988,01,1.2
1988,02,-0.18
1988,03,0.33
1988,04,0.6
1988,05,0.21
1988,06,0.69
1988,07,0.67
1988,08,0.31
1988,09,0.82
1988,10,0.72
1988,11,1.19
1988,12,2.39
1989,01,0.73
1989,02,1.58
1989,03,2.02
1989,04,-0.02
1989,05,0.5
1989,06,0.2
1989,07,0.26
1989,08,0.08
1989,09,0.06
1989,10,0.7
1989,11,0.55
1989,12,1.86
1990,01,-0.02
1990,02,1.71
1990,03,2.95
1990,04,0.81
1990,05,0.78
1990,06,0.52
1990,07,0.22
1990,08,0.31
1990,09,0.19
1990,10,0.86
1990,11,1.28
1990,12,1.61
1991,01,1.45
1991,02,0.63
1991,03,-0.25
1991,04,1.14
1991,05,0.57
1991,06,0.82
1991,07,0.5
1991,08,0.16
1991,09,0.48
1991,10,0.98
1991,11,1.2
1991,12,0.29
1992,01,1.7
1992,02,1.41
1992,03,0.37
1992,04,-0.04
1992,05,0.27
1992,06,-0.39
1992,07,-0.33
1992,08,-0.31
1992,09,-0.47
1992,10,-0.32
1992,11,-0.13
1992,12,1.42
1993,01,1.44
1993,02,2.31
1993,03,1.33
1993,04,-0.02
1993,05,-0.16
1993,06,0.21
1993,07,0.25
1993,08,-0.07
1993,09,-0.25
1993,10,0.02
1993,11,-1.36
1993,12,0.21
1994,01,1.03
1994,02,-0.26
1994,03,0.68
1994,04,0.69
1994,05,0.6
1994,06,0.8
1994,07,0.09
1994,08,0.28
1994,09,0.22
1994,10,0.92
1994,11,1.3
1994,12,0.12
1995,01,1.82
1995,02,3.21
1995,03,1.41
1995,04,1.28
1995,05,0.57
1995,06,0.75
1995,07,0.29
1995,08,0.71
1995,09,0.55
1995,10,1.2
1995,11,2.0
1995,12,0.97
1996,01,0.07
1996,02,0.8
1996,03,0.44
1996,04,-0.45
1996,05,0.71
1996,06,0.26
1996,07,0.66
1996,08,-0.25
1996,09,-0.14
1996,10,0.08
1996,11,0.77
1996,12,0.89
1997,01,0.83
1997,02,1.21
1997,03,2.06
1997,04,1.89
1997,05,0.79
1997,06,0.51
1997,07,0.14
1997,08,0.46
1997,09,0.18
1997,10,1.36
1997,11,0.17
1997,12,-0.14
1998,01,0.14
1998,02,1.56
1998,03,1.08
1998,04,0.8
1998,05,0.53
