year,month,temperature
1969,11,0.13
1969,12,-0.2
1970,01,0.24
1970,02,0.71
1970,03,0.09
1970,04,0.15
1970,05,-0.29
1970,06,0.9
1970,07,-0.13
1970,08,-0.34
1970,09,-0.55
1970,10,0.56
1970,11,-0.2
1970,12,0.09
1971,01,0.62
1971,02,0.39
1971,03,0.41
1971,04,-0.25
1971,05,-0.34
1971,06,-0.69
1971,07,-0.31
1971,08,0.38
1971,09,0.36
1971,10,0.44
1971,11,-0.85
1971,12,-0.28
1972,01,-0.6
1972,02,-0.12
1972,03,-0.37
1972,04,-0.17
1972,05,0.16
1972,06,0.49
1972,07,-0.14
1972,08,0.64
1972,09,0.66
1972,10,0.39
1972,11,0.48
1972,12,1.5
1973,01,1.01
1973,02,0.26
1973,03,0.48
1973,04,1.03
1973,05,1.23
1973,06,0.87
1973,07,1.72
1973,08,0.83
1973,09,0.18
1973,10,0.41
1973,11,-0.1
1973,12,-0.03
1974,01,-0.81
1974,02,-0.96
1974,03,0.11
1974,04,-0.25
1974,05,-0.12
1974,06,-0.46
1974,07,0.44
1974,08,0.23
1974,09,-0.43
1974,10,-0.44
1974,11,-0.93
1974,12,-0.23
1975,01,-0.36
1975,02,-0.22
1975,03,-0.36
1975,04,-0.04
1975,05,0.48
1975,06,-0.01
1975,07,1.56
1975,08,0.14
1975,09,0.79
1975,10,-0.95
1975,11,0.03
1975,12,-0.26
1976,01,-1.24
1976,02,-0.55
1976,03,-0.28
1976,04,-0.23
1976,05,-0.48
1976,06,-0.38
1976,07,0.13
1976,08,-0.37
1976,09,-0.51
1976,10,-0.9
1976,11,-0.61
1976,12,0.61
1977,01,0.19
1977,02,0.67
1977,03,-0.2
1977,04,-0.04
1977,05,-0.09
1977,06,-0.35
1977,07,-0.27
1977,08,0.74
1977,09,-0.58
1977,10,0.7
1977,11,0.48
1977,12,0.5
1978,01,0.15
1978,02,0.55
1978,03,0.81
1978,04,0.32
1978,05,0.74
1978,06,0.08
1978,07,-0.01
1978,08,-0.17
1978,09,-1.01
1978,10,-0.41
1978,11,-0.28
1978,12,-0.34
1979,01,1.11
1979,02,0.04
1979,03,0.53
1979,04,0.45
1979,05,-0.42
1979,06,0.89
1979,07,0.26
1979,08,0.32
1979,09,0.3
1979,10,0.21
1979,11,1.12
1979,12,1.17
1980,01,0.33
1980,02,0.23
1980,03,0.92
1980,04,0.82
1980,05,1.18
1980,06,0.62
1980,07,0.33
1980,08,0.81
1980,09,1.19
1980,10,0.52
1980,11,1.14
1980,12,0.76
1981,01,0.6
1981,02,0.19
1981,03,-0.4
1981,04,1.49
1981,05,0.5
1981,06,0.14
1981,07,0.71
1981,08,0.71
1981,09,1.24
1981,10,0.29
1981,11,-0.46
1981,12,0.53
1982,01,0.77
1982,02,0.36
1982,03,-0.3
1982,04,0.28
1982,05,0.19
1982,06,-0.8
1982,07,-0.58
1982,08,1.22
1982,09,-0.07
1982,10,-0.39
1982,11,1.09
1982,12,0.9
1983,01,0.29
1983,02,1.87
1983,03,0.69
1983,04,-0.52
1983,05,0.57
1983,06,0.37
1983,07,-0.44
1983,08,0.89
1983,09,1.48
1983,10,0.79
1983,11,0.3
1983,12,0.25
1984,01,-1.0
1984,02,-0.08
1984,03,-0.74
1984,04,0.09
1984,05,0.63
1984,06,0.22
1984,07,-0.39
1984,08,0.23
1984,09,-0.98
1984,10,0.16
1984,11,0.45
1984,12,0.26
1985,01,0.78
1985,02,0.9
1985,03,1.06
1985,04,0.32
1985,05,0.56
1985,06,-0.36
1985,07,0.23
1985,08,0.81
1985,09,-0.25
1985,10,-0.09
1985,11,0.36
1985,12,0.2
1986,01,0.22
1986,02,0.69
1986,03,1.46
1986,04,0.73
1986,05,1.03
1986,06,0.65
1986,07,0.15
1986,08,-0.28
1986,09,0.55
1986,10,-0.38
1986,11,0.1
1986,12,0.22
1987,01,0.25
1987,02,-0.21
1987,03,-0.4
1987,04,1.04
1987,05,0.27
1987,06,0.98
1987,07,0.31
1987,08,0.14
1987,09,0.29
1987,10,0.83
1987,11,0.62
1987,12,0.35
1988,01,1.22
1988,02,0.22
1988,03,0.93
1988,04,0.8
1988,05,1.32
1988,06,1.04
1988,07,1.1
1988,08,0.77
1988,09,1.11
1988,10,2.01
1988,11,-0.03
1988,12,0.01
1989,01,0.14
1989,02,0.69
1989,03,0.1
1989,04,0.56
1989,05,0.97
1989,06,-0.33
1989,07,-0.01
1989,08,-0.7
1989,09,0.51
1989,10,0.66
1989,11,-0.04
1989,12,0.46
1990,01,0.77
1990,02,-0.12
1990,03,1.18
1990,04,0.45
1990,05,1.08
1990,06,-0.02
1990,07,0.82
1990,08,0.09
1990,09,0.07
1990,10,0.69
1990,11,1.53
1990,12,1.12
1991,01,0.57
1991,02,0.68
1991,03,0.52
1991,04,0.55
1991,05,0.58
1991,06,1.64
1991,07,0.66
1991,08,0.38
1991,09,0.59
1991,10,1.4
1991,11,0.27
1991,12,0.05
1992,01,-0.03
1992,02,0.47
1992,03,1.11
1992,04,1.02
1992,05,0.7
1992,06,0.52
1992,07,0.72
1992,08,0.4
1992,09,0.11
1992,10,-0.24
1992,11,-0.77
1992,12,-0.23
1993,01,0.63
1993,02,-0.15
1993,03,0.41
1993,04,1.28
1993,05,0.91
1993,06,0.3
1993,07,1.04
1993,08,0.79
1993,09,0.21
1993,10,-0.2
1993,11,0.69
1993,12,-0.29
1994,01,0.87
1994,02,0.15
1994,03,-0.46
1994,04,0.15
1994,05,0.52
1994,06,0.27
1994,07,0.45
1994,08,-0.18
1994,09,0.21
1994,10,0.66
1994,11,0.41
1994,12,0.92
1995,01,0.46
1995,02,-0.13
1995,03,-0.26
1995,04,-0.26
1995,05,0.11
1995,06,0.6
1995,07,0.62
1995,08,1.04
1995,09,1.1
1995,10,0.26
1995,11,0.56
1995,12,-0.07
1996,01,0.31
1996,02,0.34
1996,03,0.32
1996,04,0.21
1996,05,0.59
1996,06,2.04
1996,07,1.05
1996,08,0.83
1996,09,0.68
1996,10,0.79
1996,11,0.23
1996,12,0.32
1997,01,-0.04
1997,02,0.84
1997,03,-0.37
1997,04,0.39
1997,05,0.38
1997,06,0.3
1997,07,-0.18
1997,08,0.24
1997,09,1.12
1997,10,0.76
1997,11,0.86
1997,12,0.98
1998,01,1.04
1998,02,1.39
1998,03,1.39
1998,04,0.86
1998,05,1.44
1998,06,0.95
1998,07,0.82
1998,08,1.56
1998,09,1.31
1998,10,1.02
1998,11,0.39
1998,12,0.28
1999,01,1.3
1999,02,0.33
1999,03,0.8
1999,04,-0.24
1999,05,1.09
1999,06,0.67
1999,07,0.8
1999,08,0.85
1999,09,1.18
1999,10,0.84
1999,11,-0.93
1999,12,-0.5
2000,01,-0.4
2000,02,0.14
2000,03,0.12
2000,04,0.35
2000,05,-0.56
2000,06,-0.33
2000,07,0.8
2000,08,0.31
2000,09,1.46
2000,10,0.1
2000,11,0.51
2000,12,0.16
2001,01,1.22
2001,02,0.51
2001,03,-0.25
2001,04,0.5
2001,05,0.07
2001,06,0.98
2001,07,0.72
2001,08,0.3
2001,09,0.9
2001,10,-0.46
2001,11,-0.16
2001,12,-0.31
2002,01,0.26
2002,02,-0.33
2002,03,0.57
2002,04,1.79
2002,05,1.43
2002,06,0.59
2002,07,0.57
2002,08,0.41
2002,09,1.05
2002,10,1.0
2002,11,1.47
2002,12,1.07
2003,01,0.93
2003,02,1.04
2003,03,0.02
2003,04,1.13
2003,05,1.18
2003,06,0.96
2003,07,0.97
2003,08,0.73
2003,09,1.2
2003,10,0.0
2003,11,0.79
2003,12,0.92
2004,01,0.7
2004,02,0.79
2004,03,0.54
2004,04,1.1
2004,05,0.42
2004,06,0.8
2004,07,0.49
2004,08,0.13
2004,09,-0.05
2004,10,1.57
2004,11,0.49
2004,12,0.64
2005,01,0.73
2005,02,0.84
2005,03,1.14
2005,04,2.4
2005,05,1.33
2005,06,1.11
2005,07,1.2
2005,08,0.6
2005,09,1.22
2005,10,1.29
2005,11,0.95
2005,12,0.97
2006,01,1.22
2006,02,0.74
2006,03,0.77
2006,04,-0.08
2006,05,-0.41
2006,06,-0.42
2006,07,0.29
2006,08,1.0
2006,09,1.1
2006,10,1.39
2006,11,1.53
2006,12,0.53
2007,01,0.34
2007,02,1.69
2007,03,0.7
2007,04,1.08
2007,05,1.77
2007,06,-0.75
2007,07,0.55
2007,08,0.89
2007,09,1.09
2007,10,1.3
2007,11,0.72
2007,12,0.31
2008,01,1.29
2008,02,-0.17
2008,03,0.65
2008,04,0.05
2008,05,0.57
2008,06,1.06
2008,07,0.49
2008,08,-0.43
2008,09,1.2
2008,10,1.6
2008,11,0.29
2008,12,0.35
2009,01,0.68
2009,02,0.65
2009,03,0.74
2009,04,0.9
2009,05,0.37
2009,06,0.92
2009,07,0.98
2009,08,2.26
2009,09,1.22
2009,10,0.67
2009,11,1.8
2009,12,0.96
2010,01,0.83
2010,02,0.99
2010,03,0.59
2010,04,1.62
2010,05,0.86
2010,06,0.71
2010,07,1.13
2010,08,0.36
2010,09,0.38
2010,10,0.07
2010,11,-0.16
2010,12,-0.11
2011,01,0.95
2011,02,0.13
2011,03,-0.42
2011,04,-0.11
2011,05,-0.71
2011,06,-0.2
2011,07,0.69
2011,08,1.02
2011,09,0.26
2011,10,0.68
2011,11,0.41
2011,12,-0.08
2012,01,0.34
2012,02,0.07
2012,03,-0.51
2012,04,0.46
2012,05,-0.03
2012,06,-0.17
2012,07,-0.08
2012,08,0.43
2012,09,1.0
2012,10,0.93
2012,11,1.36
2012,12,1.24
2013,01,1.77
2013,02,0.97
2013,03,1.0
2013,04,1.31
2013,05,1.34
2013,06,1.02
2013,07,1.53
2013,08,1.54
2013,09,2.31
2013,10,1.53
2013,11,0.83
2013,12,0.83
2014,01,1.09
2014,02,0.32
2014,03,1.05
2014,04,1.36
2014,05,1.76
2014,06,0.77
2014,07,0.58
2014,08,0.32
2014,09,1.17
2014,10,1.85
2014,11,1.72
2014,12,1.05
2015,01,0.39
2015,02,1.75
2015,03,1.09
2015,04,0.02
2015,05,0.36
2015,06,1.43
2015,07,0.68
2015,08,0.79
2015,09,0.41
2015,10,2.6
2015,11,1.86
2015,12,1.25
2016,01,0.99
2016,02,1.41
2016,03,1.91
2016,04,2.15
2016,05,2.1
2016,06,1.53
2016,07,1.23
2016,08,0.79
2016,09,0.31
2016,10,0.08
2016,11,0.78
2016,12,0.89
2017,01,0.99
2017,02,0.7
2017,03,1.68
2017,04,0.48
2017,05,0.93
2017,06,0.73
2017,07,1.7
2017,08,1.14
2017,09,1.21
2017,10,1.57
2017,11,1.02
2017,12,1.19
2018,01,1.44
2018,02,0.99
2018,03,1.12
2018,04,2.29
2018,05,0.58
2018,06,0.53
2018,07,1.14
2018,08,0.18
2018,09,0.62
2018,10,1.72
2018,11,0.83
2018,12,1.86
2019,01,2.46
2019,02,1.28
2019,03,1.8
2019,04,1.37
2019,05,0.84
2019,06,0.47
2019,07,1.34
2019,08,0.24
2019,09,0.87
2019,10,1.81
2019,11,1.01
2019,12,2.65
2020,01,1.41
2020,02,1.12
2020,03,0.82
2020,04,1.62
2020,05,-0.1
2020,06,1.08
2020,07,0.95
2020,08,1.26
2020,09,2.12
2020,10,1.02
2020,11,2.09
2020,12,0.33
2021,01,0.52
2021,02,0.09
2021,03,0.38
2021,04,0.45
2021,05,0.73
2021,06,0.55
2021,07,1.53
2021,08,1.28
