-34.82651, 148.20231, 
-34.87766, 148.31598, 
-34.87479, 148.38223, 
-34.85272, 148.42772, 
-34.82575, 148.44833, 
-34.78228, 148.47307, 
-34.73863, 148.48139, 
-34.67732, 148.44827, 
-34.65621, 148.40638, 
-34.64513, 148.35024, 
-34.65466, 148.31399, 
-34.66269, 148.28197, 
-34.68240, 148.25857, 
-34.70770, 148.23952, 
-34.73975, 148.23233, 
-34.76093, 148.22425, 
-34.78430, 148.21623, 
-34.80171, 148.21372, 
-34.82651, 148.20231, 
