-34.76638, 148.36870, 
-34.76727, 148.38267, 
-34.76483, 148.39375, 
-34.76305, 148.40295, 
-34.75462, 148.41079, 
-34.74308, 148.41727, 
-34.72544, 148.40539, 
-34.71967, 148.38950, 
-34.71836, 148.36473, 
-34.72724, 148.34969, 
-34.73961, 148.35316, 
-34.75001, 148.35584, 
-34.76638, 148.36870, 
